model,country,mean_js_similarity,mean_total_variation,questions_used
checkpoints/llama3.1-8b-uk-rep,Bangladesh (Non-national sample),0.6130620375989418,0.4807542804902744,124
checkpoints/llama3.1-8b-uk-rep,Russia,0.6116083551067019,0.4715919749694489,712
checkpoints/llama3.1-8b-uk-rep,Tanzania,0.6077518251147258,0.4858600611206934,245
checkpoints/llama3.1-8b-uk-rep,Honduras (Non-national sample),0.6045796733483272,0.49589691804650743,87
checkpoints/llama3.1-8b-uk-rep,Mali,0.6043700266703053,0.49048538283983306,75
checkpoints/llama3.1-8b-uk-rep,Poland,0.6036544561015802,0.481437402188718,578
checkpoints/llama3.1-8b-uk-rep,Mali (Non-national sample),0.603574986105427,0.49216352319415496,87
checkpoints/llama3.1-8b-uk-rep,Uganda,0.5998064905823783,0.4927515274707635,215
checkpoints/llama3.1-8b-uk-rep,Jordan,0.5968807394144781,0.48122241063459287,597
checkpoints/llama3.1-8b-uk-rep,Turkey,0.596871312309478,0.49322049768032666,662
checkpoints/llama3.1-8b-uk-rep,France,0.5911304524102416,0.48757201349447243,758
checkpoints/llama3.1-8b-uk-rep,UK,0.5903115046560051,0.49364875479494646,846
checkpoints/llama3.1-8b-uk-rep,USA,0.5891833091942411,0.4958287528305257,846
checkpoints/llama3.1-8b-uk-rep,United States,0.5891833091942411,0.4958287528305257,846
checkpoints/llama3.1-8b-uk-rep,Senegal,0.5858917189612401,0.50774334569609,155
checkpoints/llama3.1-8b-uk-rep,El Salvador,0.5843831023817109,0.498389259436041,92
checkpoints/llama3.1-8b-uk-rep,Egypt,0.5839891853615724,0.49399868796184115,421
checkpoints/llama3.1-8b-uk-rep,S. Korea,0.5809271047399802,0.5060798004157848,467
checkpoints/llama3.1-8b-uk-rep,Spain,0.5807874573677603,0.501596305241184,670
checkpoints/llama3.1-8b-uk-rep,Indonesia,0.5799799638422509,0.50597562504595,594
checkpoints/llama3.1-8b-uk-rep,Mexico,0.5796396642018286,0.5040556880285156,598
checkpoints/llama3.1-8b-uk-rep,Germany,0.5791955819912972,0.5074377470496565,844
checkpoints/llama3.1-8b-uk-rep,Pakistan,0.5776662421948828,0.5111055749025846,563
checkpoints/llama3.1-8b-uk-rep,Argentina,0.5758491895651338,0.5078397711666032,571
checkpoints/llama3.1-8b-uk-rep,Italy,0.5743258681599455,0.5143049404490585,609
checkpoints/llama3.1-8b-uk-rep,Taiwan,0.5727118558247754,0.5063192166996154,49
checkpoints/llama3.1-8b-uk-rep,Lebanon,0.569794833989017,0.5158368156328323,598
checkpoints/llama3.1-8b-uk-rep,Burkina Faso,0.5693097637294872,0.5301619628780853,48
checkpoints/llama3.1-8b-uk-rep,Japan,0.5684431468460575,0.5201876217219759,708
checkpoints/llama3.1-8b-uk-rep,Honduras,0.5674406543698549,0.5073073429139396,2
checkpoints/llama3.1-8b-uk-rep,Vietnam (Non-national sample),0.5647671953108409,0.5271028601335771,68
checkpoints/llama3.1-8b-uk-rep,Bulgaria,0.564371844515141,0.5301778390610354,302
checkpoints/llama3.1-8b-uk-rep,Kenya,0.5636939689084237,0.529227131719027,569
checkpoints/llama3.1-8b-uk-rep,Ukraine,0.5626347940739729,0.5298313672191127,475
checkpoints/llama3.1-8b-uk-rep,Brazil,0.5560447430463593,0.533149792259157,493
checkpoints/llama3.1-8b-uk-rep,Lithuania,0.5537209095086637,0.5371575738771603,237
checkpoints/llama3.1-8b-uk-rep,Ivory Coast,0.5490004210145069,0.5240928449935593,2
checkpoints/llama3.1-8b-uk-rep,Canada,0.5483919554662153,0.5399691133267169,663
checkpoints/llama3.1-8b-uk-rep,Slovakia,0.5457943847641429,0.5440182902434548,386
checkpoints/llama3.1-8b-uk-rep,Hungary,0.5445168633407882,0.5484413459784139,302
checkpoints/llama3.1-8b-uk-rep,Tunisia,0.544306484423738,0.5465703504652897,421
checkpoints/llama3.1-8b-uk-rep,Nigeria,0.5426392968084948,0.5506114768308619,469
checkpoints/llama3.1-8b-uk-rep,Chile,0.5413499763654387,0.54778050183758,403
checkpoints/llama3.1-8b-uk-rep,Peru,0.5376316212279564,0.5584347022777982,417
checkpoints/llama3.1-8b-uk-rep,Philippines,0.5216998805621054,0.5723388947211294,495
checkpoints/llama3.1-8b-uk-rep,Australia,0.5201885577779498,0.5705134178699387,538
checkpoints/llama3.1-8b-uk-rep,Malaysia,0.5186984040302889,0.5705638144533736,376
checkpoints/llama3.1-8b-uk-rep,Greece,0.5166843248268457,0.5732977248512859,467
checkpoints/llama3.1-8b-uk-rep,China,0.516366446699481,0.5735565308491338,289
checkpoints/llama3.1-8b-uk-rep,Venezuela,0.5092234328130001,0.5792741366314217,345
checkpoints/llama3.1-8b-uk-rep,Netherlands,0.5076264689800989,0.5901144708259485,468
checkpoints/llama3.1-8b-uk-rep,Belgium,0.5052446990711377,0.5804405112381631,103
checkpoints/llama3.1-8b-uk-rep,Sweden,0.5042823701934109,0.5913146453918146,411
checkpoints/llama3.1-8b-uk-rep,Bolivia,0.4964245917959895,0.5933263660273436,253
checkpoints/llama3.1-8b-uk-rep,Thailand,0.492044240063892,0.6018718695906022,252
checkpoints/llama3.1-8b-uk-rep,Colombia,0.4880695794972687,0.6005640857733151,280
checkpoints/llama3.1-8b-uk-rep,Morocco,0.4875556273595961,0.6055950000161707,273
checkpoints/llama3.1-8b-uk-rep,Kazakhstan,0.4873862139081764,0.6034737291001742,196
checkpoints/llama3.1-8b-uk-rep,North Macedonia,0.4838963271870047,0.6152710322277881,115
checkpoints/llama3.1-8b-uk-rep,New Zealand,0.4820746312716586,0.6144348548907634,248
checkpoints/llama3.1-8b-uk-rep,Romania,0.4814683892015982,0.6109391711512969,199
checkpoints/llama3.1-8b-uk-rep,Colombia (Non-national sample),0.48122698930748653,0.6283768248696047,1
checkpoints/llama3.1-8b-uk-rep,Serbia,0.48054233039643396,0.6197518634282889,199
checkpoints/llama3.1-8b-uk-rep,Jordan (Non-national sample),0.4803354272588224,0.628144093994595,1
checkpoints/llama3.1-8b-uk-rep,Albania,0.4789511841313624,0.6216020811581452,115
checkpoints/llama3.1-8b-uk-rep,Bangladesh,0.4764306508504499,0.6195485401287757,255
checkpoints/llama3.1-8b-uk-rep,Ethiopia,0.4755218866526211,0.6226808567926735,232
checkpoints/llama3.1-8b-uk-rep,Uruguay,0.4752300931804697,0.62226543617698,199
checkpoints/llama3.1-8b-uk-rep,Vietnam,0.47484927619505923,0.6295694569892905,317
checkpoints/llama3.1-8b-uk-rep,Armenia,0.47463107434180546,0.616932806842529,199
checkpoints/llama3.1-8b-uk-rep,Iraq,0.4744356029150044,0.6107858518465459,189
checkpoints/llama3.1-8b-uk-rep,Cyprus,0.4740421065051411,0.6237165096560473,199
checkpoints/llama3.1-8b-uk-rep,Belarus,0.4733948928687939,0.6268600613874552,115
checkpoints/llama3.1-8b-uk-rep,Montenegro,0.47171495862776797,0.6269474089113981,115
checkpoints/llama3.1-8b-uk-rep,Angola,0.47123245091999666,0.6715018727378004,2
checkpoints/llama3.1-8b-uk-rep,Iran,0.46994337495885785,0.6221191465059461,194
checkpoints/llama3.1-8b-uk-rep,Czechia,0.4697492912494166,0.6323811362690072,199
checkpoints/llama3.1-8b-uk-rep,Nicaragua,0.46716906492809884,0.6246514625630346,250
checkpoints/llama3.1-8b-uk-rep,Estonia,0.46513290020254994,0.6373339414613194,115
checkpoints/llama3.1-8b-uk-rep,Andorra,0.46488992631580384,0.6347692625516104,198
checkpoints/llama3.1-8b-uk-rep,Kyrgyzstan,0.4639260637437132,0.6358704069584803,195
checkpoints/llama3.1-8b-uk-rep,Libya,0.4634124407238709,0.6335167819815515,199
checkpoints/llama3.1-8b-uk-rep,Singapore,0.46238721924746723,0.6313014732495974,245
checkpoints/llama3.1-8b-uk-rep,Georgia,0.4611641033513508,0.6384158007502116,115
checkpoints/llama3.1-8b-uk-rep,Zimbabwe,0.4610435065511939,0.6369634609461593,199
checkpoints/llama3.1-8b-uk-rep,Puerto Rico,0.46053322563511406,0.6303111266380945,199
checkpoints/llama3.1-8b-uk-rep,Philippines (Non-national sample),0.46028978094658957,0.6345019779984329,1
checkpoints/llama3.1-8b-uk-rep,Ecuador,0.4595705137659397,0.6358431062542685,199
checkpoints/llama3.1-8b-uk-rep,Croatia,0.45937729939374294,0.6449161136773883,115
checkpoints/llama3.1-8b-uk-rep,Austria,0.4584388239980757,0.6483351587667678,115
checkpoints/llama3.1-8b-uk-rep,Guatemala,0.45817795308593595,0.632108354258029,201
checkpoints/llama3.1-8b-uk-rep,Latvia,0.4577856158998821,0.6476614044315275,116
checkpoints/llama3.1-8b-uk-rep,Bosnia Herzegovina,0.45741946813054984,0.6446054723612351,115
checkpoints/llama3.1-8b-uk-rep,Great Britain,0.455490830119408,0.6480157540253774,199
checkpoints/llama3.1-8b-uk-rep,Maldives,0.4539518862895549,0.6506095419257621,199
checkpoints/llama3.1-8b-uk-rep,Northern Ireland,0.4531450129040392,0.6472789346470638,198
checkpoints/llama3.1-8b-uk-rep,Tajikistan,0.4519658429362161,0.6345030339683785,190
checkpoints/llama3.1-8b-uk-rep,Portugal,0.450970889593352,0.65367022089235,115
checkpoints/llama3.1-8b-uk-rep,Slovenia,0.4494381274834163,0.6605831373020199,115
checkpoints/llama3.1-8b-uk-rep,Myanmar,0.44865298201072057,0.642147686115628,196
checkpoints/llama3.1-8b-uk-rep,Hong Kong SAR,0.446160323521823,0.6569944504154493,199
checkpoints/llama3.1-8b-uk-rep,Mongolia,0.44524308794273143,0.6491680824419702,199
checkpoints/llama3.1-8b-uk-rep,Finland,0.4448385345919744,0.6685189848287412,115
checkpoints/llama3.1-8b-uk-rep,Denmark,0.44232100334082086,0.6687699708663813,175
checkpoints/llama3.1-8b-uk-rep,Switzerland,0.4423160923370261,0.6732282326035077,115
checkpoints/llama3.1-8b-uk-rep,Tanzania (Non-national sample),0.4412838371481681,0.6736029555228711,1
checkpoints/llama3.1-8b-uk-rep,Azerbaijan,0.4399039336084639,0.6682920658595433,115
checkpoints/llama3.1-8b-uk-rep,Macau SAR,0.4335274567550333,0.6697919173222826,198
checkpoints/llama3.1-8b-uk-rep,Iceland,0.4327273944943809,0.685183001215096,114
checkpoints/llama3.1-8b-uk-rep,Taiwan ROC,0.43022904949055996,0.6715680531368645,199
checkpoints/llama3.1-8b-uk-rep,Norway,0.4287688794285713,0.6854820348517975,115
checkpoints/llama3.1-8b-uk-rep,South Korea,0.41071320721944865,0.6965711084477859,199
checkpoints/llama3.1-8b-uk-soft-panel,Poland (Non-national sample),0.741748640981346,0.31675116137086734,8
checkpoints/llama3.1-8b-uk-soft-panel,Russia (Non-national sample),0.6988622885013147,0.38175144251390075,22
checkpoints/llama3.1-8b-uk-soft-panel,India (Old national sample),0.6909843335739702,0.37308183915082876,83
checkpoints/llama3.1-8b-uk-soft-panel,Nigeria (Non-national sample),0.6727404678304508,0.408690853061323,219
checkpoints/llama3.1-8b-uk-soft-panel,Egypt (Non-national sample),0.672553258763809,0.40789219723318965,55
checkpoints/llama3.1-8b-uk-soft-panel,China (Non-national sample),0.6680533061333398,0.40138053935058415,226
checkpoints/llama3.1-8b-uk-soft-panel,India (Non-national sample),0.6656510704067723,0.41434735714373205,252
checkpoints/llama3.1-8b-uk-soft-panel,Venezuela (Non-national sample),0.6550863956639252,0.4255453890281415,125
checkpoints/llama3.1-8b-uk-soft-panel,Bolivia (Non-national sample),0.6506743892824348,0.42712916963022196,125
checkpoints/llama3.1-8b-uk-soft-panel,Pakistan (Non-national sample),0.6487146251684711,0.43931688488559556,24
checkpoints/llama3.1-8b-uk-soft-panel,Brazil (Non-national sample),0.6475244314719393,0.42965062829760764,185
checkpoints/llama3.1-8b-uk-soft-panel,Ethiopia (Non-national sample),0.6390425201836691,0.43261101376872185,75
checkpoints/llama3.1-8b-uk-soft-panel,Angola (Non-national sample),0.6387535064909617,0.4545733184810748,86
checkpoints/llama3.1-8b-uk-soft-panel,Czech Rep.,0.6379681176189081,0.44089916047273303,239
checkpoints/llama3.1-8b-uk-soft-panel,S. Africa (Non-national sample),0.6363371075938383,0.44380455651018674,73
checkpoints/llama3.1-8b-uk-soft-panel,Palest. ter.,0.6337953505558401,0.44332397081123404,234
checkpoints/llama3.1-8b-uk-soft-panel,Morocco (Non-national sample),0.6334538530725933,0.44645042277789104,77
checkpoints/llama3.1-8b-uk-soft-panel,Kuwait,0.6318463680251996,0.4553192993202957,95
checkpoints/llama3.1-8b-uk-soft-panel,Britain,0.6302917704004242,0.4490323840329795,647
checkpoints/llama3.1-8b-uk-soft-panel,Indonesia (Non-national sample),0.6272029592820727,0.45602790666883813,105
checkpoints/llama3.1-8b-uk-soft-panel,Israel,0.621294820064298,0.45964892627151444,344
checkpoints/llama3.1-8b-uk-soft-panel,Senegal (Non-national sample),0.6202970395429216,0.4714760441724407,119
checkpoints/llama3.1-8b-uk-soft-panel,Guatemala (Non-national sample),0.6201003043083828,0.4750511230926436,87
checkpoints/llama3.1-8b-uk-soft-panel,Ivory Coast (Non-national sample),0.6197319962938842,0.47460090414938383,119
checkpoints/llama3.1-8b-uk-soft-panel,S. Africa,0.6192227242227752,0.4705191967464412,330
checkpoints/llama3.1-8b-uk-soft-panel,India (Current national sample),0.616922385488974,0.4748342017453185,229
checkpoints/llama3.1-8b-uk-soft-panel,Ghana,0.6131481970264356,0.48192532289957946,243
checkpoints/llama3.1-8b-uk-soft-panel,Uzbekistan,0.6123067582068795,0.48333038112478766,89
checkpoints/llama3.1-8b-uk-soft-panel,Russia,0.6107477455614817,0.47302858204490283,712
checkpoints/llama3.1-8b-uk-soft-panel,Bangladesh (Non-national sample),0.6102978754462806,0.4850786927164672,124
checkpoints/llama3.1-8b-uk-soft-panel,Tanzania,0.6047847352190128,0.4904380386888198,245
checkpoints/llama3.1-8b-uk-soft-panel,Mali,0.6025311120201212,0.49348147027105826,75
checkpoints/llama3.1-8b-uk-soft-panel,Poland,0.6021786601198179,0.48422093080781664,578
checkpoints/llama3.1-8b-uk-soft-panel,Honduras (Non-national sample),0.6018854885165941,0.5004201280908986,87
checkpoints/llama3.1-8b-uk-soft-panel,Mali (Non-national sample),0.6010795993542294,0.4968323068866748,87
checkpoints/llama3.1-8b-uk-soft-panel,Uganda,0.5967583951874962,0.49728162850636043,215
checkpoints/llama3.1-8b-uk-soft-panel,Jordan,0.5955762173083152,0.48351621515199583,597
checkpoints/llama3.1-8b-uk-soft-panel,Turkey,0.5951845571144173,0.4956944984412467,662
checkpoints/llama3.1-8b-uk-soft-panel,France,0.5903534678063991,0.48924358260516515,758
checkpoints/llama3.1-8b-uk-soft-panel,UK,0.5894078470696779,0.4954437928821134,846
checkpoints/llama3.1-8b-uk-soft-panel,USA,0.5883339169358957,0.49732482922880994,846
checkpoints/llama3.1-8b-uk-soft-panel,United States,0.5883339169358957,0.49732482922880994,846
checkpoints/llama3.1-8b-uk-soft-panel,Senegal,0.5832122808610558,0.5114310148091503,155
checkpoints/llama3.1-8b-uk-soft-panel,El Salvador,0.583074044975065,0.5014753538542623,92
checkpoints/llama3.1-8b-uk-soft-panel,Egypt,0.5826008604454438,0.49612271884672554,421
checkpoints/llama3.1-8b-uk-soft-panel,S. Korea,0.5807750054991588,0.5066791684451446,467
checkpoints/llama3.1-8b-uk-soft-panel,Spain,0.5799942813288195,0.5033051468307872,670
checkpoints/llama3.1-8b-uk-soft-panel,Germany,0.5785785645403099,0.508816317194054,844
checkpoints/llama3.1-8b-uk-soft-panel,Mexico,0.5785086898125487,0.5061218683855142,598
checkpoints/llama3.1-8b-uk-soft-panel,Indonesia,0.5784379145704054,0.508335569372366,594
checkpoints/llama3.1-8b-uk-soft-panel,Taiwan,0.5761127090715624,0.5003659523085584,49
checkpoints/llama3.1-8b-uk-soft-panel,Pakistan,0.5755370134421667,0.5140600805666581,563
checkpoints/llama3.1-8b-uk-soft-panel,Argentina,0.5744953424063185,0.5101713748676168,571
checkpoints/llama3.1-8b-uk-soft-panel,Italy,0.573854335801811,0.5156071360373743,609
checkpoints/llama3.1-8b-uk-soft-panel,Lebanon,0.5688162376522444,0.5176018724602625,598
checkpoints/llama3.1-8b-uk-soft-panel,Japan,0.5686066352120043,0.5197678411440583,708
checkpoints/llama3.1-8b-uk-soft-panel,Burkina Faso,0.5657416022128002,0.534688340224998,48
checkpoints/llama3.1-8b-uk-soft-panel,Honduras,0.565718813971936,0.5056519513484573,2
checkpoints/llama3.1-8b-uk-soft-panel,Bulgaria,0.5629383551875483,0.5327311695705323,302
checkpoints/llama3.1-8b-uk-soft-panel,Kenya,0.5619985205216437,0.5319929171260179,569
checkpoints/llama3.1-8b-uk-soft-panel,Ukraine,0.5617031262613371,0.5316264882967053,475
checkpoints/llama3.1-8b-uk-soft-panel,Vietnam (Non-national sample),0.5611488929024747,0.5331007124332094,68
checkpoints/llama3.1-8b-uk-soft-panel,Brazil,0.5550535298188545,0.534592795716118,493
checkpoints/llama3.1-8b-uk-soft-panel,Lithuania,0.5535280904296727,0.5376093361113998,237
checkpoints/llama3.1-8b-uk-soft-panel,Canada,0.5480127778264419,0.5407855158290515,663
checkpoints/llama3.1-8b-uk-soft-panel,Slovakia,0.5456578724624013,0.5442648127683014,386
checkpoints/llama3.1-8b-uk-soft-panel,Ivory Coast,0.5439115139605848,0.5291238414810557,2
checkpoints/llama3.1-8b-uk-soft-panel,Hungary,0.5433614702777799,0.550161247992002,302
checkpoints/llama3.1-8b-uk-soft-panel,Tunisia,0.5427195294030079,0.5488139851154872,421
checkpoints/llama3.1-8b-uk-soft-panel,Chile,0.5408906256119658,0.5486905650351253,403
checkpoints/llama3.1-8b-uk-soft-panel,Nigeria,0.5407150108259292,0.5534402805634463,469
checkpoints/llama3.1-8b-uk-soft-panel,Peru,0.5367209293228873,0.5600630743697378,417
checkpoints/llama3.1-8b-uk-soft-panel,Philippines,0.520784313035934,0.5739503665443194,495
checkpoints/llama3.1-8b-uk-soft-panel,Australia,0.5197059095495346,0.5722104472180819,538
checkpoints/llama3.1-8b-uk-soft-panel,Malaysia,0.5183511407276958,0.5713630136431295,376
checkpoints/llama3.1-8b-uk-soft-panel,Greece,0.5163688150320092,0.5736508941773386,467
checkpoints/llama3.1-8b-uk-soft-panel,China,0.5152304640898652,0.575002649208325,289
checkpoints/llama3.1-8b-uk-soft-panel,Netherlands,0.5082450197152064,0.5895215075028285,468
checkpoints/llama3.1-8b-uk-soft-panel,Venezuela,0.5080074713194834,0.5814757953399747,345
checkpoints/llama3.1-8b-uk-soft-panel,Belgium,0.5070182763184787,0.5780243154585802,103
checkpoints/llama3.1-8b-uk-soft-panel,Sweden,0.5045859859722868,0.5913381143592095,411
checkpoints/llama3.1-8b-uk-soft-panel,Bolivia,0.49550807511525286,0.5946125047569516,253
checkpoints/llama3.1-8b-uk-soft-panel,Thailand,0.49205538795709,0.6022573357505686,252
checkpoints/llama3.1-8b-uk-soft-panel,Colombia,0.48731967124849884,0.601668447090158,280
checkpoints/llama3.1-8b-uk-soft-panel,Kazakhstan,0.48702826755193623,0.6046970476849912,196
checkpoints/llama3.1-8b-uk-soft-panel,Morocco,0.48679303260763584,0.6064641281496975,273
checkpoints/llama3.1-8b-uk-soft-panel,New Zealand,0.48361142803223445,0.6120384075930545,248
checkpoints/llama3.1-8b-uk-soft-panel,North Macedonia,0.48186525866119373,0.6188771485238083,115
checkpoints/llama3.1-8b-uk-soft-panel,Serbia,0.48040841188852657,0.6207324541684578,199
checkpoints/llama3.1-8b-uk-soft-panel,Romania,0.4800667129127475,0.6130520166691551,199
checkpoints/llama3.1-8b-uk-soft-panel,Colombia (Non-national sample),0.47851016787414635,0.6331839393432209,1
checkpoints/llama3.1-8b-uk-soft-panel,Jordan (Non-national sample),0.47829330518858726,0.6325076890358727,1
checkpoints/llama3.1-8b-uk-soft-panel,Albania,0.4780824525611481,0.623149072075679,115
checkpoints/llama3.1-8b-uk-soft-panel,Bangladesh,0.4755107199102963,0.6216148144655251,255
checkpoints/llama3.1-8b-uk-soft-panel,Uruguay,0.47465004369882047,0.623144901945791,199
checkpoints/llama3.1-8b-uk-soft-panel,Vietnam,0.47401056060604413,0.6305439724946327,317
checkpoints/llama3.1-8b-uk-soft-panel,Iraq,0.4738576109582641,0.6118902433567918,189
checkpoints/llama3.1-8b-uk-soft-panel,Cyprus,0.47359535490912974,0.6243315089543815,199
checkpoints/llama3.1-8b-uk-soft-panel,Belarus,0.47349861964999046,0.6273557633699317,115
checkpoints/llama3.1-8b-uk-soft-panel,Armenia,0.47347330874604565,0.6192384604462788,199
checkpoints/llama3.1-8b-uk-soft-panel,Ethiopia,0.4726663330973825,0.6265627493907873,232
checkpoints/llama3.1-8b-uk-soft-panel,Czechia,0.47055780028372507,0.6315282647807499,199
checkpoints/llama3.1-8b-uk-soft-panel,Montenegro,0.470166636321771,0.6299110882575233,115
checkpoints/llama3.1-8b-uk-soft-panel,Iran,0.4686290207685102,0.6232703366855268,194
checkpoints/llama3.1-8b-uk-soft-panel,Nicaragua,0.46587874690055,0.6265239646665609,250
checkpoints/llama3.1-8b-uk-soft-panel,Estonia,0.46501295643769813,0.638567443305067,115
checkpoints/llama3.1-8b-uk-soft-panel,Andorra,0.4634354433586647,0.6366140516945795,198
checkpoints/llama3.1-8b-uk-soft-panel,Singapore,0.4625282409190781,0.6312677396581189,245
checkpoints/llama3.1-8b-uk-soft-panel,Libya,0.4620283856922663,0.6350594284499331,199
checkpoints/llama3.1-8b-uk-soft-panel,Kyrgyzstan,0.46173495426125677,0.6388288459348428,195
checkpoints/llama3.1-8b-uk-soft-panel,Angola,0.46147207612923635,0.6855725264300899,2
checkpoints/llama3.1-8b-uk-soft-panel,Puerto Rico,0.4590269461868792,0.6324731767807416,199
checkpoints/llama3.1-8b-uk-soft-panel,Zimbabwe,0.45896239405502415,0.6402209087037086,199
checkpoints/llama3.1-8b-uk-soft-panel,Philippines (Non-national sample),0.4586234851994234,0.6393090924720493,1
checkpoints/llama3.1-8b-uk-soft-panel,Austria,0.4585369521516332,0.648952098629669,115
checkpoints/llama3.1-8b-uk-soft-panel,Ecuador,0.45850766056027376,0.6376934647425846,199
checkpoints/llama3.1-8b-uk-soft-panel,Georgia,0.4584678420321375,0.6432664742617353,115
checkpoints/llama3.1-8b-uk-soft-panel,Croatia,0.45827592050869603,0.6471351114336545,115
checkpoints/llama3.1-8b-uk-soft-panel,Latvia,0.45786554908120747,0.647471489267356,116
checkpoints/llama3.1-8b-uk-soft-panel,Guatemala,0.4577465514275135,0.6327408520603823,201
checkpoints/llama3.1-8b-uk-soft-panel,Great Britain,0.456483734532025,0.6463391774318095,199
checkpoints/llama3.1-8b-uk-soft-panel,Bosnia Herzegovina,0.4555300293435047,0.6474980649631285,115
checkpoints/llama3.1-8b-uk-soft-panel,Northern Ireland,0.4536052596585462,0.6472273192036362,198
checkpoints/llama3.1-8b-uk-soft-panel,Maldives,0.45259848350372023,0.652416089445854,199
checkpoints/llama3.1-8b-uk-soft-panel,Tajikistan,0.45125255976504275,0.6347637047306118,190
checkpoints/llama3.1-8b-uk-soft-panel,Portugal,0.45105212594263316,0.6532092060803152,115
checkpoints/llama3.1-8b-uk-soft-panel,Slovenia,0.44942347378235153,0.6615379703864033,115
checkpoints/llama3.1-8b-uk-soft-panel,Hong Kong SAR,0.4474347501464947,0.6545379917866487,199
checkpoints/llama3.1-8b-uk-soft-panel,Mongolia,0.44634846584035465,0.6464081292351502,199
checkpoints/llama3.1-8b-uk-soft-panel,Myanmar,0.4461465265637929,0.6461330605238236,196
checkpoints/llama3.1-8b-uk-soft-panel,Finland,0.4458888893810864,0.6672400738420707,115
checkpoints/llama3.1-8b-uk-soft-panel,Denmark,0.44356710018031514,0.6667415030168157,175
checkpoints/llama3.1-8b-uk-soft-panel,Switzerland,0.44305129554324313,0.6717599472819477,115
checkpoints/llama3.1-8b-uk-soft-panel,Azerbaijan,0.4391290952556655,0.6685251906839619,115
checkpoints/llama3.1-8b-uk-soft-panel,Tanzania (Non-national sample),0.4383233549322624,0.6784100699964872,1
checkpoints/llama3.1-8b-uk-soft-panel,Macau SAR,0.4341874345402992,0.667839056343591,198
checkpoints/llama3.1-8b-uk-soft-panel,Iceland,0.43296197330970493,0.6843450797398203,114
checkpoints/llama3.1-8b-uk-soft-panel,Taiwan ROC,0.43068960053826016,0.6703255858436226,199
checkpoints/llama3.1-8b-uk-soft-panel,Norway,0.4290826252839821,0.6849462071195823,115
checkpoints/llama3.1-8b-uk-soft-panel,South Korea,0.41219165113903283,0.6928433306280272,199
checkpoints/llama3.1-8b-uk-hard-panel,Poland (Non-national sample),0.741011005407595,0.3177755424422618,8
checkpoints/llama3.1-8b-uk-hard-panel,Russia (Non-national sample),0.6974128555335779,0.3836230703302465,22
checkpoints/llama3.1-8b-uk-hard-panel,India (Old national sample),0.691056549682001,0.37314368087261474,83
checkpoints/llama3.1-8b-uk-hard-panel,Nigeria (Non-national sample),0.6726263771997645,0.4088127026784531,219
checkpoints/llama3.1-8b-uk-hard-panel,Egypt (Non-national sample),0.6723213098643526,0.4082131870264881,55
checkpoints/llama3.1-8b-uk-hard-panel,China (Non-national sample),0.6676022397477575,0.4018271472167672,226
checkpoints/llama3.1-8b-uk-hard-panel,India (Non-national sample),0.6655478150736888,0.4145283806357798,252
checkpoints/llama3.1-8b-uk-hard-panel,Venezuela (Non-national sample),0.6545609352336612,0.4262237095815498,125
checkpoints/llama3.1-8b-uk-hard-panel,Bolivia (Non-national sample),0.6498662263828575,0.4280806781209271,125
checkpoints/llama3.1-8b-uk-hard-panel,Pakistan (Non-national sample),0.6474760742642653,0.44098453497423423,24
checkpoints/llama3.1-8b-uk-hard-panel,Brazil (Non-national sample),0.6469091486933058,0.4303581463913206,185
checkpoints/llama3.1-8b-uk-hard-panel,Ethiopia (Non-national sample),0.6388549819630307,0.4327163628684022,75
checkpoints/llama3.1-8b-uk-hard-panel,Angola (Non-national sample),0.6383069706325032,0.4550953553986061,86
checkpoints/llama3.1-8b-uk-hard-panel,Czech Rep.,0.6378663452620909,0.44093223736103165,239
checkpoints/llama3.1-8b-uk-hard-panel,S. Africa (Non-national sample),0.6360178443961203,0.4441700251963507,73
checkpoints/llama3.1-8b-uk-hard-panel,Palest. ter.,0.6334447592875126,0.44392377360463237,234
checkpoints/llama3.1-8b-uk-hard-panel,Morocco (Non-national sample),0.6332841779662655,0.4467125753876041,77
checkpoints/llama3.1-8b-uk-hard-panel,Kuwait,0.6319390663559241,0.4554553142281378,95
checkpoints/llama3.1-8b-uk-hard-panel,Britain,0.6304588490695306,0.4486594769241487,647
checkpoints/llama3.1-8b-uk-hard-panel,Indonesia (Non-national sample),0.6261014615607553,0.4572900203143873,105
checkpoints/llama3.1-8b-uk-hard-panel,Israel,0.6212171854337509,0.4595237288723495,344
checkpoints/llama3.1-8b-uk-hard-panel,Guatemala (Non-national sample),0.619837769258517,0.4754553853923172,87
checkpoints/llama3.1-8b-uk-hard-panel,Senegal (Non-national sample),0.6198038805636139,0.47227401375240297,119
checkpoints/llama3.1-8b-uk-hard-panel,S. Africa,0.6192597585964147,0.47072913121711146,330
checkpoints/llama3.1-8b-uk-hard-panel,Ivory Coast (Non-national sample),0.6192143022542127,0.4753831479246226,119
checkpoints/llama3.1-8b-uk-hard-panel,India (Current national sample),0.6169367582816527,0.4750550268748979,229
checkpoints/llama3.1-8b-uk-hard-panel,Ghana,0.613560145582559,0.4814925729426315,243
checkpoints/llama3.1-8b-uk-hard-panel,Uzbekistan,0.6119517412961737,0.4841650705836319,89
checkpoints/llama3.1-8b-uk-hard-panel,Russia,0.6109505391874082,0.47289200575429535,712
checkpoints/llama3.1-8b-uk-hard-panel,Bangladesh (Non-national sample),0.6100919425026811,0.4854557882868374,124
