step,layer,numel,l1,l2,l1_over_l2,l1_over_sqrt_d_l2
2,model.layers.21,218112000,855.5654296875,0.0918572583667508,9314.075391533628,0.6306667996325507
2,model.layers.22,218112000,782.021240234375,0.08232917647385152,9498.71325972454,0.6431688428872988
2,model.layers.23,218112000,733.1058349609375,0.07515666443536638,9754.368963399083,0.6604795857862441
2,model.layers.24,218112000,670.189453125,0.06942749735991342,9653.083844441713,0.6536214534287039
2,model.layers.25,218112000,667.28076171875,0.07040308454866796,9478.00463568432,0.6417666380414898
2,model.layers.26,218112000,644.99755859375,0.06663537995499381,9679.5059775961,0.6554105265739664
2,model.layers.27,218112000,624.3704833984375,0.06761481054050164,9234.226619986403,0.6252601471104922
2,model.layers.28,218112000,631.525634765625,0.06815477137511666,9266.05169416202,0.6274150596310253
2,model.layers.29,218112000,646.0872802734375,0.09766132145990099,6615.5901908281685,0.4479492507783007
2,model.layers.30,218112000,734.988037109375,0.095362729056764,7707.288207658974,0.5218693840709431
2,model.layers.31,218112000,1159.289794921875,0.2089019155900329,5549.445497651467,0.37575936253645076
2,model.norm,4096,0.06396484375,0.001421795998132478,44.98876339082225,0.7029494279815977
2,lm_head,525336576,486.0,0.2526524471404893,1923.5911050952775,0.08392550063713607
2,__whole_model__,8030261248,32985.91125488281,1.0008229700160154,32958.78716128484,0.3677954774414883
3,model.embed_tokens,525336576,149.0,0.17740161892664005,839.9021435177273,0.03664459026360364
3,model.layers.0,218112000,1213.53125,0.3414151289954746,3554.415569018575,0.24067358242716053
3,model.layers.1,218112000,1306.314453125,0.576942448261589,2264.202360324005,0.15331175626987106
3,model.layers.2,218112000,1263.7373046875,0.17803036369482542,7098.436909637294,0.4806433596472529
3,model.layers.3,218112000,1307.19384765625,0.17120176999370304,7635.3991416346325,0.5170016924008332
3,model.layers.4,218112000,1279.10986328125,0.15377617701173713,8317.997547719115,0.5632212186665205
3,model.layers.5,218112000,1277.326171875,0.1456332314696123,8770.84274643405,0.5938838899674331
3,model.layers.6,218112000,1307.31298828125,0.14642897256068177,8927.966681863352,0.6045229330648235
3,model.layers.7,218112000,1313.8759765625,0.14945253102368347,8791.259455848844,0.5952663289368836
3,model.layers.8,218112000,1315.23583984375,0.15150781388694712,8680.976948325315,0.5877989730103321
3,model.layers.9,218112000,1188.7470703125,0.14366607006352805,8274.375917618161,0.5602675477229151
3,model.layers.10,218112000,1114.328857421875,0.1345183277595424,8283.84411240815,0.5609086501249771
3,model.layers.11,218112000,1151.75830078125,0.14013430972878602,8218.960103420404,0.556515278955486
3,model.layers.12,218112000,1126.83349609375,0.13356700262549445,8436.466147655146,0.5712428643627235
3,model.layers.13,218112000,1133.8798828125,0.13919587176804518,8145.930395852456,0.5515703531293707
3,model.layers.14,218112000,1149.87109375,0.1327971571720772,8658.853233281257,0.5863009507186614
3,model.layers.15,218112000,1141.8740234375,0.1317941172428803,8664.074295009445,0.5866544748369859
3,model.layers.16,218112000,1104.611083984375,0.1223587155311621,9027.645306582634,0.6112722878424997
3,model.layers.17,218112000,1060.79052734375,0.11476170767938755,9243.418809236484,0.6258825608587462
3,model.layers.18,218112000,965.74072265625,0.10135726163686452,9528.086168273134,0.6451577164417346
3,model.layers.19,218112000,926.45849609375,0.09756588467050317,9495.721780441598,0.642966286370819
3,model.layers.20,218112000,876.88525390625,0.0913673066198543,9597.363502840753,0.6498485647591691
3,model.layers.21,218112000,873.754150390625,0.09220857526146874,9475.844821514569,0.6416203945301397
3,model.layers.22,218112000,802.3359375,0.08431833118690767,9515.557604211466,0.6443093929025085
3,model.layers.23,218112000,760.420654296875,0.07720757646903853,9849.041882590574,0.6668899984625944
3,model.layers.24,218112000,705.5670166015625,0.07274189138889965,9699.596795323794,0.6567708990409792
3,model.layers.25,218112000,698.37939453125,0.07231718653204271,9657.170418567212,0.6538981600814686
3,model.layers.26,218112000,657.561767578125,0.06811986849184602,9653.009938749889,0.6536164491889722
3,model.layers.27,218112000,637.11962890625,0.06748484808787797,9440.928548532855,0.6392561733690687
3,model.layers.28,218112000,636.9013671875,0.06767245297050548,9411.530678001116,0.637265609609931
3,model.layers.29,218112000,644.8389892578125,0.0869647757159008,7414.9445444945695,0.5020744570717112
3,model.layers.30,218112000,727.98583984375,0.09414561243980989,7732.551958373771,0.523580021803648
3,model.layers.31,218112000,1150.727294921875,0.20632245899484025,5577.324448961965,0.377647078521237
3,model.norm,4096,0.06298828125,0.0013676514328018713,46.05580028601116,0.7196218794689244
3,lm_head,525336576,476.0,0.24798345881527142,1919.4828650026345,0.0837462597862092
3,__whole_model__,8030261248,33446.071533203125,1.0033583236751515,33334.124752855154,0.3719839649613052
4,model.embed_tokens,525336576,157.0,0.16925665111306168,927.5854093032104,0.04047017562790134
4,model.layers.0,218112000,1137.59765625,0.2855179969632106,3984.3290732968435,0.26978352221876306
4,model.layers.1,218112000,1227.6865234375,0.5630815260643707,2180.299772962455,0.14763061519812304
4,model.layers.2,218112000,1194.6357421875,0.1752330892941054,6817.40958285831,0.46161467485154073
4,model.layers.3,218112000,1244.29931640625,0.16586164867450368,7502.031520548392,0.5079712167787954
4,model.layers.4,218112000,1227.423828125,0.15468342880690195,7935.069952821169,0.5372927490532299
4,model.layers.5,218112000,1235.43359375,0.1425090173641492,8669.160847507159,0.5869988911799985
4,model.layers.6,218112000,1283.42626953125,0.14681085102508304,8742.039573845757,0.591933593892738
4,model.layers.7,218112000,1305.18798828125,0.15262920744134917,8551.364513786097,0.5790227654054704
4,model.layers.8,218112000,1355.24755859375,0.15926360156578906,8509.461956591007,0.5761854948733177
4,model.layers.9,218112000,1260.94482421875,0.15900445996274168,7930.248148474689,0.5369662591132394
4,model.layers.10,218112000,1219.09619140625,0.14935426363871288,8162.446532863882,0.5526886798374363
4,model.layers.11,218112000,1262.5927734375,0.15901205550213063,7940.233018499546,0.5376423461920543
4,model.layers.12,218112000,1245.9189453125,0.14960275003656845,8328.182102320654,0.5639108266185964
4,model.layers.13,218112000,1248.9013671875,0.15682037787590272,7963.897193104572,0.5392446747793518
4,model.layers.14,218112000,1237.7607421875,0.1445259057535893,8564.282892631241,0.5798974837538009
4,model.layers.15,218112000,1185.57275390625,0.13854609374484866,8557.244176726066,0.5794208841723251
4,model.layers.16,218112000,1140.00146484375,0.129371689795427,8811.830985947643,0.5966592509936179
4,model.layers.17,218112000,1082.299072265625,0.11844721773078593,9137.395482986696,0.6187035990142745
4,model.layers.18,218112000,975.589111328125,0.10377044079639211,9401.416278478835,0.636580751939279
4,model.layers.19,218112000,916.897705078125,0.09896979544240075,9264.41952294171,0.6273045434330458
4,model.layers.20,218112000,867.757080078125,0.09112115982029165,9523.11276315521,0.6448209614384577
4,model.layers.21,218112000,857.43994140625,0.09266572164612158,9253.043371104392,0.6265342510562097
4,model.layers.22,218112000,784.74365234375,0.0834260716889827,9406.455757252008,0.6369219808660475
4,model.layers.23,218112000,726.232177734375,0.0757418058156689,9588.260669435182,0.649232201398325
4,model.layers.24,218112000,675.0335693359375,0.06976504147402997,9675.814062078909,0.6551605427112785
4,model.layers.25,218112000,662.2213134765625,0.070103432202648,9446.346529258071,0.6396230311000625
4,model.layers.26,218112000,644.81005859375,0.0679018355592564,9496.209539593945,0.6429993131062351
4,model.layers.27,218112000,636.649169921875,0.06895976706935629,9232.182720129624,0.6251217522911184
4,model.layers.28,218112000,647.96240234375,0.06918443177596977,9365.725578869473,0.6341640934570272
4,model.layers.29,218112000,656.526611328125,0.07910692273014672,8299.230821652609,0.5619505019748022
4,model.layers.30,218112000,777.680419921875,0.10212958864607827,7614.6436133887,0.5155963116170955
4,model.layers.31,218112000,1248.41064453125,0.23391456683450457,5337.036771269167,0.36137692240682506
4,model.norm,4096,0.07275390625,0.0019351096475229775,37.59678752215829,0.5874498050337232
4,lm_head,525336576,528.0,0.26213282950645717,2014.2459874030912,0.08788073642645268
4,__whole_model__,8030261248,33857.05322265625,1.002396525708062,33776.107911727515,0.3769161672945727
5,model.embed_tokens,525336576,153.0,0.18443141736814098,829.5766642328559,0.036194093785424986
5,model.layers.0,218112000,1238.44140625,0.32746327367404143,3781.9245876187956,0.25607848077902134
5,model.layers.1,218112000,1318.65625,0.5568963943883991,2367.8663810495473,0.16033096681302894
5,model.layers.2,218112000,1289.1669921875,0.1827199993611646,7055.423580860083,0.4777308774886777
5,model.layers.3,218112000,1306.08251953125,0.16815184554906562,7767.280313020076,0.525931518797241
5,model.layers.4,218112000,1263.2939453125,0.15412342371628396,8196.638219236667,0.5550038384025436
5,model.layers.5,218112000,1273.017578125,0.14712575582354168,8652.581398812456,0.5858762775647529
5,model.layers.6,218112000,1335.24951171875,0.14975994619116623,8915.932101192964,0.6037080577114189
5,model.layers.7,218112000,1349.76513671875,0.15578678292141404,8664.18261810845,0.5866618095190992
5,model.layers.8,218112000,1369.880859375,0.16192223100783587,8460.116012783368,0.5728442240388235
5,model.layers.9,218112000,1228.38818359375,0.15405753545550416,7973.567667181984,0.539899473745535
5,model.layers.10,218112000,1135.77783203125,0.14142285766734336,8031.076805864304,0.5437934839309553
5,model.layers.11,218112000,1171.458984375,0.14547925674795356,8052.412492074948,0.5452381478803863
5,model.layers.12,218112000,1147.08154296875,0.13866205116316974,8272.498014751915,0.5601403927514454
5,model.layers.13,218112000,1143.31982421875,0.14370375583501718,7956.088674059208,0.5387159509383695
5,model.layers.14,218112000,1143.121337890625,0.13332274598220004,8574.090861009145,0.5805615926178339
5,model.layers.15,218112000,1120.9384765625,0.13211537896156136,8484.54196152769,0.5744981332327058
5,model.layers.16,218112000,1064.6123046875,0.11983924552754183,8883.669953035773,0.6015235504069083
5,model.layers.17,218112000,1015.8505859375,0.11245942274269781,9033.041084175946,0.6116376421737945
5,model.layers.18,218112000,910.767578125,0.09712635935866834,9377.141119453643,0.6349370528913945
5,model.layers.19,218112000,865.6396484375,0.09464529281735638,9146.1458110546,0.6192960938316706
5,model.layers.20,218112000,817.814208984375,0.08665809629702532,9437.251035163206,0.639007164692421
5,model.layers.21,218112000,809.4345703125,0.08841992192416714,9154.436609961125,0.6198574733989359
5,model.layers.22,218112000,740.334716796875,0.07932533529727134,9332.891112561629,0.6319408338296858
5,model.layers.23,218112000,692.542724609375,0.07287706729687282,9502.889596095098,0.6434516274453241
5,model.layers.24,218112000,628.217041015625,0.06614039680505379,9498.235138613847,0.6431364687548122
5,model.layers.25,218112000,623.244873046875,0.06676842327071292,9334.425504102821,0.6320447292526868
5,model.layers.26,218112000,607.5252685546875,0.06423198165255889,9458.298699873363,0.6404323263734786
5,model.layers.27,218112000,601.211669921875,0.06683305158476477,8995.723757418955,0.6091108428891262
5,model.layers.28,218112000,613.2734375,0.06686589609696471,9171.692496435993,0.6210258893973527
5,model.layers.29,218112000,624.2747802734375,0.08233045295358768,7582.550051380881,0.5134232194754238
5,model.layers.30,218112000,728.98193359375,0.0967067186449305,7538.069162188084,0.5104113671065316
5,model.layers.31,218112000,1188.424072265625,0.21748442295196088,5464.4100765236435,0.3700015159823162
5,model.norm,4096,0.0654296875,0.0015205433065942615,43.030466292045645,0.6723510358132132
5,lm_head,525336576,500.0,0.2573281564718875,1943.044270223977,0.08477423435090634
5,__whole_model__,8030261248,33018.855224609375,0.9976180086603735,33097.69364423154,0.36934557016683933
6,model.embed_tokens,525336576,150.0,0.1850797293880513,810.4615264781339,0.035360108069040934
6,model.layers.0,218112000,1228.73046875,0.32905747862397616,3734.0906940884547,0.2528395926147527
6,model.layers.1,218112000,1318.76171875,0.5872524806027428,2245.646910501685,0.15205534533660525
6,model.layers.2,218112000,1282.7900390625,0.19282908725837997,6652.471664420807,0.4504465379419353
6,model.layers.3,218112000,1338.84375,0.18237876227842043,7341.006887392479,0.4970680529342387
6,model.layers.4,218112000,1329.01708984375,0.17500591888976105,7594.126520263115,0.5142070755506752
6,model.layers.5,218112000,1297.341796875,0.15551377842868186,8342.294875627094,0.5648664187950567
6,model.layers.6,218112000,1307.26025390625,0.1509403469908491,8660.774140034962,0.5864310175330071
6,model.layers.7,218112000,1275.2587890625,0.15086207739607052,8453.143500831286,0.5723721072034565
6,model.layers.8,218112000,1285.1689453125,0.15099020925996717,8511.604504764691,0.5763305692841373
6,model.layers.9,218112000,1172.04931640625,0.1463954940191359,8006.047756176478,0.5420987380757936
6,model.layers.10,218112000,1094.52392578125,0.13424825479912986,8152.984390143031,0.5520479872279638
6,model.layers.11,218112000,1110.82080078125,0.13635670309472914,8146.433402760885,0.5516044123079576
6,model.layers.12,218112000,1082.0126953125,0.12829035217826054,8434.09248584051,0.5710821409804104
6,model.layers.13,218112000,1080.4384765625,0.13412505946298595,8055.455713409507,0.5454442079109272
6,model.layers.14,218112000,1072.235595703125,0.12387469460363032,8655.808186926513,0.5860947671138965
6,model.layers.15,218112000,1027.048583984375,0.12034863672175683,8533.944479644475,0.577843234778998
6,model.layers.16,218112000,974.28271484375,0.11036235886555587,8828.034529695287,0.5977564116508446
6,model.layers.17,218112000,918.522705078125,0.10244805520681888,8965.74076710232,0.607080659993721
6,model.layers.18,218112000,823.848388671875,0.08841614916539473,9317.849696561108,0.6309223621841146
6,model.layers.19,218112000,771.131103515625,0.085149517180303,9056.200540547574,0.6132057957067153
6,model.layers.20,218112000,727.396728515625,0.07744964768380068,9391.866202998453,0.6359341053011236
6,model.layers.21,218112000,711.48486328125,0.07855117571532379,9057.596615227407,0.6133003255353205
6,model.layers.22,218112000,648.661376953125,0.07001753671204497,9264.270173068473,0.6272944307806761
6,model.layers.23,218112000,600.15283203125,0.06382578986158997,9402.98323503269,0.63668685237689
6,model.layers.24,218112000,552.36279296875,0.058383902520833676,9460.874815136676,0.6406067581125725
6,model.layers.25,218112000,547.64111328125,0.06025577559010821,9088.60782087672,0.6154001300781715
6,model.layers.26,218112000,533.2647705078125,0.05773216038470786,9236.875373350207,0.625439497259245
6,model.layers.27,218112000,527.2012939453125,0.05899148371439897,8936.90513867564,0.6051281662967323
6,model.layers.28,218112000,549.57861328125,0.06104764206216543,9002.454389992796,0.6095665817924966
6,model.layers.29,218112000,570.895263671875,0.08743375581451046,6529.460599668412,0.4421173167078766
6,model.layers.30,218112000,668.23583984375,0.08952160535208299,7464.520293348397,0.5054312882712364
6,model.layers.31,218112000,1106.532470703125,0.2107134043682904,5251.362503588517,0.35557581881492883
6,model.norm,4096,0.06396484375,0.0015229153165635747,42.00157622311875,0.6562746284862304
6,lm_head,525336576,470.0,0.24320316383319843,1932.5406486995819,0.08431596559898559
6,__whole_model__,8030261248,31153.55908203125,0.9994980969266452,31169.20300081138,0.3478250532416494
7,model.embed_tokens,525336576,158.0,0.17616106960206107,896.906452469402,0.03913166516978871
7,model.layers.0,218112000,1200.23046875,0.32382598725577716,3706.4056499022918,0.2509650063052577
7,model.layers.1,218112000,1316.876953125,0.5671422448709755,2321.9517943414507,0.1572220371298993
7,model.layers.2,218112000,1280.47998046875,0.1867848239911717,6855.3748270751985,0.4641853453755626
7,model.layers.3,218112000,1309.69970703125,0.17372085672690415,7539.104582532356,0.5104814766136319
7,model.layers.4,218112000,1317.9951171875,0.16203699987096393,8133.9145888721,0.5507567489641959
7,model.layers.5,218112000,1310.27685546875,0.1568800285698781,8352.094702004224,0.5655299763548159
7,model.layers.6,218112000,1336.3857421875,0.15298391590407645,8735.46564872504,0.591488465831967
7,model.layers.7,218112000,1339.0791015625,0.15753312263980676,8500.30189920282,0.5755652568105347
7,model.layers.8,218112000,1394.25732421875,0.1674476529880605,8326.526525386204,0.5637987255926862
7,model.layers.9,218112000,1229.07080078125,0.162250068504472,7575.163524491048,0.5129230692105626
7,model.layers.10,218112000,1128.58203125,0.13863925957310116,8140.421657798351,0.5511973501148413
7,model.layers.11,218112000,1153.328857421875,0.14269436999954327,8082.51129617494,0.5472761726607918
7,model.layers.12,218112000,1120.83447265625,0.13448361765411712,8334.356944047724,0.5643289322819656
7,model.layers.13,218112000,1121.939453125,0.13952578496382592,8041.090422217507,0.5444715174568555
7,model.layers.14,218112000,1129.060791015625,0.1312775817769776,8600.560550648644,0.5823538858676164
7,model.layers.15,218112000,1100.303466796875,0.12832739294160223,8574.190136455032,0.5805683146729075
7,model.layers.16,218112000,1050.175048828125,0.11773560956436667,8919.774167848418,0.6039682084810565
7,model.layers.17,218112000,1006.9072265625,0.1102385791738897,9133.89154784198,0.6184663435196662
7,model.layers.18,218112000,909.890380859375,0.09654369090974285,9424.64880185715,0.6381538529235924
7,model.layers.19,218112000,859.076416015625,0.09317446232449664,9220.084501520798,0.6243025679394201
7,model.layers.20,218112000,810.87841796875,0.08552919571249507,9480.720720144545,0.6419505472565279
7,model.layers.21,218112000,797.183837890625,0.0865039693371647,9215.575238905609,0.6239972405609441
7,model.layers.22,218112000,734.701904296875,0.07742352246280627,9489.388766183052,0.6425374706627032
7,model.layers.23,218112000,681.0703125,0.07088361204611991,9608.290165248161,0.6505884216876849
7,model.layers.24,218112000,627.83984375,0.0653014975792213,9614.478488618559,0.6510074402086911
7,model.layers.25,218112000,620.213134765625,0.06552841324390657,9464.797086679007,0.6408723396477124
7,model.layers.26,218112000,603.4598388671875,0.06373544689706391,9468.198125947196,0.6411026279437082
7,model.layers.27,218112000,595.0216064453125,0.0651697351461929,9130.336422428634,0.61822562187286
7,model.layers.28,218112000,614.898193359375,0.06669918650045953,9218.97590692712,0.6242275037193988
7,model.layers.29,218112000,619.210693359375,0.08405487434020559,7366.743430644697,0.49881070399558125
7,model.layers.30,218112000,724.7333984375,0.09535151856160153,7600.648729776532,0.5146487018879603
7,model.layers.31,218112000,1156.724365234375,0.20950774476860565,5521.153246682783,0.37384366155457543
7,model.norm,4096,0.0634765625,0.0013696261519229702,46.3459042534185,0.7241547539596641
7,lm_head,525336576,490.0,0.2422767059562319,2022.4808574395927,0.08824002047006489
7,__whole_model__,8030261248,32848.44921875,0.998400501234451,32901.07444671275,0.36715144660058957
8,model.embed_tokens,525336576,144.0,0.1672310153089441,861.0842895019987,0.03756875871166413
8,model.layers.0,218112000,1125.466796875,0.3014973154462612,3732.9247698578693,0.25276064653881847
8,model.layers.1,218112000,1223.28515625,0.5948535126552086,2056.4477307861935,0.13924445041162598
8,model.layers.2,218112000,1175.009765625,0.17518996332284847,6707.0609716358895,0.45414284296720797
8,model.layers.3,218112000,1232.56982421875,0.17063389485725028,7223.475882384911,0.4891098928732736
8,model.layers.4,218112000,1199.41552734375,0.15335892642293444,7820.969768893612,0.529566893849128
8,model.layers.5,218112000,1203.81396484375,0.14620081816595473,8233.975568298687,0.557531993420605
8,model.layers.6,218112000,1257.00732421875,0.1477950973825517,8505.0678031973,0.5758879616731438
8,model.layers.7,218112000,1278.06591796875,0.15347350242124602,8327.599864508087,0.5638714026240031
8,model.layers.8,218112000,1331.3642578125,0.16107513643361823,8265.48583034215,0.5596655896481594
8,model.layers.9,218112000,1202.37158203125,0.1588101363493398,7571.126186721194,0.5126496964082915
8,model.layers.10,218112000,1120.259765625,0.13812914284544067,8110.23468724853,0.5491533554823131
8,model.layers.11,218112000,1152.513671875,0.1436289947330293,8024.241024712574,0.543330625295962
8,model.layers.12,218112000,1135.64599609375,0.13651675424243198,8318.729832068992,0.5632708024854123
8,model.layers.13,218112000,1123.68701171875,0.13978243754312586,8038.8282782096185,0.5443183450740059
8,model.layers.14,218112000,1123.554931640625,0.1308169184887498,8588.758584290077,0.5815547610978625
8,model.layers.15,218112000,1080.310546875,0.12621721365786992,8559.137977830334,0.5795491156318486
8,model.layers.16,218112000,1031.853271484375,0.115629068708569,8923.822383150498,0.604242317813595
8,model.layers.17,218112000,981.153076171875,0.1065297807345251,9210.129500002757,0.6236285032916906
8,model.layers.18,218112000,876.294677734375,0.09285498558200049,9437.238854132574,0.6390063399007717
8,model.layers.19,218112000,824.69482421875,0.08872656560865941,9294.790332088123,0.629360985989226
8,model.layers.20,218112000,778.091552734375,0.0822471810536892,9460.403904012876,0.6405748721766235
8,model.layers.21,218112000,761.98974609375,0.08217681558301268,9272.56356537702,0.627855985950187
8,model.layers.22,218112000,688.35400390625,0.07319207106968001,9404.761934539687,0.6368072901743558
8,model.layers.23,218112000,640.535400390625,0.06708551974435986,9548.042600422385,0.6465089895060575
8,model.layers.24,218112000,586.24365234375,0.06178880271202638,9487.862308580474,0.6424341124558469
8,model.layers.25,218112000,573.9591064453125,0.061892860544486485,9273.429946459983,0.6279146496137161
8,model.layers.26,218112000,560.0211181640625,0.05968011791204888,9383.713332962421,0.6353820650569446
8,model.layers.27,218112000,549.1717529296875,0.0609457402366874,9010.830794686182,0.6101337578264384
8,model.layers.28,218112000,568.519287109375,0.06247748716477505,9099.586313546673,0.6161434964936122
8,model.layers.29,218112000,583.702392578125,0.07553683706712135,7727.387262183779,0.5232303142609994
8,model.layers.30,218112000,690.515869140625,0.09203435119016937,7502.805856846007,0.5080236479836254
8,model.layers.31,218112000,1139.73193359375,0.2101366260586214,5423.766218059489,0.3672494733946422
8,model.norm,4096,0.0654296875,0.0014658841335186612,44.63496534541559,0.6974213335221185
8,lm_head,525336576,480.0,0.25121076766257344,1910.7461215386136,0.08336507920827144
8,__whole_model__,8030261248,31423.239135742188,0.9948717048204382,31585.217454157755,0.35246746419391956
9,model.embed_tokens,525336576,162.0,0.18540830959460108,873.7472465728002,0.0381212383986925
9,model.layers.0,218112000,1229.240234375,0.320167899168504,3839.3612775278643,0.2599675853743488
9,model.layers.1,218112000,1356.640625,0.5656099028275263,2398.5446828601334,0.16240823005255897
9,model.layers.2,218112000,1304.72119140625,0.17803998860512799,7328.248005564469,0.496204134313108
9,model.layers.3,218112000,1323.8203125,0.1701602728140508,7779.843618061518,0.5267821946883225
9,model.layers.4,218112000,1289.99560546875,0.15540400007177768,8300.916352686736,0.5620646312273891
9,model.layers.5,218112000,1253.45361328125,0.14603144393296677,8583.450108571318,0.5811953180773004
9,model.layers.6,218112000,1262.548828125,0.14150709719652493,8922.159051652181,0.6041296917172114
9,model.layers.7,218112000,1252.1923828125,0.14360159918202842,8719.905557773276,0.5904348741065384
9,model.layers.8,218112000,1259.099609375,0.14565500023208786,8644.396741400848,0.5853220849606691
9,model.layers.9,218112000,1157.10595703125,0.1413262572934747,8187.480367702879,0.5543837497007092
9,model.layers.10,218112000,1102.0166015625,0.13310782591667747,8279.127045860834,0.5605892521023077
9,model.layers.11,218112000,1149.44775390625,0.13964346740945185,8231.303441756623,0.5573510606469635
